"Mês","Ano","Empresa","Cidade","Estado","Departamento","Regional","Linha","Produto","Nr.Intenções RENOVADAS","Nr.Intenções","Nr.Intenções CANCELADAS","Nr.Intenções ABERTAS"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Coke - Classic, 355 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Container Clear 8 Oz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Fish - Base, Bouillion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Flour - Fast / Rapid","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Gelatine Leaves - Bulk","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Gherkin","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Green Scrubbie Pad H.duty","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Nut - Pumpkin Seeds","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Octopus - Baby, Cleaned","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Oil - Truffle, Black","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Pepper - Chillies, Crushed","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Sausage - Blood Pudding","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Syrup - Monin - Granny Smith","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Trout - Hot Smkd, Dbl Fillet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CAMA MESA E BANHO","Veal - Round, Eye Of","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Liners - Baking Cups","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Beer - Creemore","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Blueberries - Frozen","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Energy Drink - Franks Pineapple","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","French Pastries","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Juice - Apple Cider","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Salt - Kosher","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Shrimp - Black Tiger 6 - 8","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Steel Wool S.o.s","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Swiss Chard","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Water - Evian 355 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - Hardys Bankside Shiraz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - White, Ej","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Bread Fig And Almond","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Chocolate - Semi Sweet, Calets","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Crackers - Water","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Doilies - 8, Paper","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Flower - Daisies","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Grenadillo","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Pear - Packum","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Sauce - Mint","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Soup - Campbells Beef Stew","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Soup - Verve - Chipotle Chicken","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Appetizer - Smoked Salmon / Dill","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Beer - Rickards Red","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Beer - Tetleys","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Bok Choy - Baby","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Cheese - Shred Cheddar / Mozza","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Mikes Hard Lemonade","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Nantucket - 518ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Red Pepper Paste","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Sauce - White, Mix","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Tea - Herbal - 6 Asst","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - Champagne Brut Veuve","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Capon - Whole","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Cheese - Le Cru Du Clocher","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Cheese - Stilton","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Cinnamon - Ground","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Clams - Canned","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Compound - Pear","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Ecolab - Power Fusion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Island Oasis - Wildberry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Knife Plastic - White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Mushroom - Chanterelle, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Sage - Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Salmon - Atlantic, No Skin","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Shrimp - 21/25, Peel And Deviened","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Shrimp - Tiger 21/25","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Silicone Paper 16.5x24","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Sugar - Sweet N Low, Individual","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Tomato - Plum With Basil","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Towel Multifold","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Vanilla Beans","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - Magnotta - Red, Baco","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - Niagara Peninsula Vqa","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","UTILIDADES DOMÉSTICAS E PRESENTES","Wine - Port Late Bottled Vintage","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Alexânia","GO","Geral","Regional Guilherme","BRINQUEDOS","Carrinho controle remoto","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","BRINQUEDOS","Cocoa Powder - Dutched","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","BRINQUEDOS","Soup - Campbells, Butternut","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Cianorte","PR","Geral","Regional Guilherme","BRINQUEDOS","Sterno - Chafing Dish Fuel","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Bag - Regular Kraft 20 Lb","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Eggplant - Baby","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Flour Dark Rye","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Hinge W Undercut","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Juice - Orange","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Muffin Mix - Corn Harvest","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Mushroom - Shitake, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Nut - Hazelnut, Whole","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Oil - Grapeseed Oil","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Skewers - Bamboo","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","BRINQUEDOS","Tortillas - Flour, 8","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Apple - Royal Gala","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Food Colouring - Blue","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Juice - V8, Tomato","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Lamb - Bones","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Macaroons - Homestyle Two Bit","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Mustard - Dry, Powder","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Rambutan","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Soup - Knorr, French Onion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Spice - Pepper Portions","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","BRINQUEDOS","Tomato - Tricolor Cherry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Baking Soda","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Beef - Ground Medium","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Beer - Muskoka Cream Ale","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Cake - Box Window 10x10x2.5","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Cheese - Havarti, Salsa","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Everfresh Products","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Gin - Gilbeys London, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Juice - Apple 284ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Juice - Orange","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Leeks - Baby, White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Nantucket Cranberry Juice","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Nut - Pistachio, Shelled","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Onions - Cooking","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Salmon - Sockeye Raw","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Tandoori Curry Paste","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Truffle - Peelings","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Turkey - Breast, Boneless Sk On","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Vinegar - White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","BRINQUEDOS","Water Chestnut - Canned","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Bread - Bistro Sour","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Cheese - Brie, Cups 125g","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Cheese - Goat","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Cheese - Gorgonzola","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Cheese - Woolwich Goat, Log","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Crab - Claws, 26 - 30","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Ecolab Crystal Fusion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Fiddlehead - Frozen","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Flower - Commercial Spider","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Hipnotiq Liquor","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Ice Cream Bar - Oreo Sandwich","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Kahlua","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Longos - Greek Salad","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Maple Syrup","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Pate - Cognac","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Pork - Side Ribs","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Raisin - Dark","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Rice - 7 Grain Blend","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Shortbread - Cookie Crumbs","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Sole - Iqf","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Southern Comfort","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Steampan - Foil","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Truffle - Peelings","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Truffle Shells - White Chocolate","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Tuna - Loin","0","1","0","0"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Veal - Provimi Inside","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Venison - Striploin","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Wine - Magnotta - Cab Sauv","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","BRINQUEDOS","Wine - Segura Viudas Aria Brut","0","1","0","1"
"7","2017","GAZIN - MATRIZ 1","Acrelândia","AC","Geral","Regional Edson","BRINQUEDOS","Boneca","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","VENTILAÇÃO","Bagelers - Cinn / Brown","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Cianorte","PR","Geral","Regional Guilherme","VENTILAÇÃO","Onions - Pearl","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Bread - Roll, Soft White Round","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Bread Base - Italian","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Chilli Paste, Hot Sambal Oelek","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Lemon Balm - Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Pork - Chop, Frenched","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Roe - Lump Fish, Red","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Salsify, Organic","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Squid - U - 10 Thailand","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Stock - Chicken, White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Turnip - White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Vaccum Bag - 14x20","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Wine - Delicato Merlot","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","VENTILAÇÃO","Wine - Red, Colio Cabernet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Allspice - Jamaican","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Cabbage Roll","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Cheese - Grana Padano","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Chips Potato Reg 43g","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Kolrabi","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Lamb - Ground","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Longos - Grilled Chicken With","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Muffin Batt - Carrot Spice","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Seaweed Green Sheets","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Shrimp - 100 / 200 Cold Water","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Tea Leaves - Oolong","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Wine - Ej Gallo Sonoma","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","VENTILAÇÃO","Yogurt - Peach, 175 Gr","0","1","0","1"
